id,買い目,購入金額,券種,odds
20230903_小倉_結果_10,3-4-11,100,,
20230903_小倉_結果_10,3-4-8,100,,
20230903_小倉_結果_10,4-5-12,100,,
20230903_小倉_結果_10,3-4-5,100,,
20230903_小倉_結果_10,4-5-14,100,,
20230903_小倉_結果_10,4-5-11,100,,
20230903_小倉_結果_10,4-5-8,100,,
20230903_小倉_結果_10,2-4-12,100,,
20230903_小倉_結果_10,2-3-4,100,,
20230903_小倉_結果_10,2-4-14,100,,
20230903_小倉_結果_10,2-4-11,100,,
20230903_小倉_結果_10,2-4-8,100,,
20230903_小倉_結果_10,1-4-12,100,,
20230903_小倉_結果_10,1-3-4,100,,
20230903_小倉_結果_10,1-4-14,100,,
20230903_小倉_結果_10,1-4-11,100,,
20230903_小倉_結果_10,1-4-8,100,,
20230903_小倉_結果_10,4-12-14,100,,
20230903_小倉_結果_10,4-11-14,100,,
20230903_小倉_結果_10,4-8-14,100,,
20230903_小倉_結果_11,5-9-10,100,3連複,3000.0
20230903_小倉_結果_11,5-7-10,100,,
20230903_小倉_結果_11,5-6-10,100,,
20230903_小倉_結果_11,4-5-10,100,,
20230903_小倉_結果_11,4-5-9,100,,
20230903_小倉_結果_11,4-5-7,100,,
20230903_小倉_結果_11,4-5-6,100,,
20230903_小倉_結果_11,5-6-9,100,,
20230903_小倉_結果_11,5-6-7,100,,
20230903_小倉_結果_11,3-5-10,100,,
20230903_小倉_結果_11,3-5-9,100,,
20230903_小倉_結果_11,3-5-7,100,,
20230903_小倉_結果_11,3-5-6,100,,
20230903_小倉_結果_11,6-9-10,100,,
20230903_小倉_結果_11,6-7-10,100,,
20230903_小倉_結果_11,4-6-10,100,,
20230903_小倉_結果_11,4-6-9,100,,
20230903_小倉_結果_11,4-6-7,100,,
20230903_小倉_結果_11,3-6-10,100,,
20230903_小倉_結果_11,3-6-9,100,,
20230903_小倉_結果_11,3-6-7,100,,
20230903_小倉_結果_11,4-9-10,100,,
20230903_小倉_結果_11,4-7-10,100,,
20230903_小倉_結果_11,3-9-10,100,,
20230903_小倉_結果_11,3-7-10,100,,
20230903_小倉_結果_11,7-9-10,100,,
20230903_小倉_結果_11,5-7-9,100,,
20230903_小倉_結果_11,4-7-9,100,,
20230903_小倉_結果_11,6-7-9,100,,
20230903_小倉_結果_11,3-7-9,100,,
20230903_小倉_結果_11,2-9-10,100,,
20230903_小倉_結果_11,2-5-10,100,,
20230903_小倉_結果_11,2-7-10,100,,
20230903_小倉_結果_11,2-6-10,100,,
20230903_小倉_結果_11,2-5-9,100,,
20230903_小倉_結果_11,2-5-7,100,,
20230903_小倉_結果_11,2-5-6,100,,
20230903_小倉_結果_11,2-4-10,100,,
20230903_小倉_結果_11,2-4-9,100,,
20230903_小倉_結果_11,2-4-5,100,,
20230903_小倉_結果_11,2-4-7,100,,
20230903_小倉_結果_11,2-4-6,100,,
20230903_小倉_結果_11,2-6-9,100,,
20230903_小倉_結果_11,2-6-7,100,,
20230903_小倉_結果_11,2-3-10,100,,
20230903_小倉_結果_11,2-3-9,100,,
20230903_小倉_結果_11,2-3-5,100,,
20230903_小倉_結果_11,2-3-7,100,,
20230903_小倉_結果_11,2-3-6,100,,
20230903_小倉_結果_12,2-7-11,100,,
20230903_小倉_結果_12,2-4-11,100,,
20230903_小倉_結果_12,2-3-11,100,,
20230903_小倉_結果_12,2-8-11,100,,
20230903_小倉_結果_12,6-7-11,100,,
20230903_小倉_結果_12,4-6-11,100,,
20230903_小倉_結果_12,3-6-11,100,,
20230903_小倉_結果_12,6-8-11,100,3連複,1590.0
20230903_小倉_結果_12,2-6-11,100,,
20230903_小倉_結果_12,7-11-12,100,,
20230903_小倉_結果_12,4-11-12,100,,
20230903_小倉_結果_12,3-11-12,100,,
20230903_小倉_結果_12,8-11-12,100,,
20230903_小倉_結果_12,2-11-12,100,,
20230903_小倉_結果_12,3-7-11,100,,
20230903_小倉_結果_12,3-4-11,100,,
20230903_小倉_結果_12,3-8-11,100,,
20230903_小倉_結果_12,4-7-11,100,,
20230903_小倉_結果_12,4-8-11,100,,
20230903_小倉_結果_12,2-4-7,100,,
20230903_小倉_結果_12,2-3-4,100,,
20230903_小倉_結果_12,2-4-8,100,,
20230903_小倉_結果_12,4-6-7,100,,
20230903_小倉_結果_12,3-4-6,100,,
20230903_小倉_結果_12,4-6-8,100,,
20230903_小倉_結果_12,2-4-6,100,,
20230903_小倉_結果_12,4-7-12,100,,
20230903_小倉_結果_12,3-4-12,100,,
20230903_小倉_結果_12,4-8-12,100,,
20230903_小倉_結果_12,2-4-12,100,,
20230903_小倉_結果_12,3-4-7,100,,
20230903_小倉_結果_12,3-4-8,100,,
20230903_小倉_結果_12,2-7-12,100,,
20230903_小倉_結果_12,2-3-12,100,,
20230903_小倉_結果_12,2-8-12,100,,
20230903_小倉_結果_12,6-7-12,100,,
20230903_小倉_結果_12,4-6-12,100,,
20230903_小倉_結果_12,3-6-12,100,,
20230903_小倉_結果_12,6-8-12,100,,
20230903_小倉_結果_12,2-6-12,100,,
20230903_小倉_結果_12,3-7-12,100,,
20230903_小倉_結果_12,3-8-12,100,,
20230903_小倉_結果_12,7-8-11,100,,
20230903_小倉_結果_12,2-7-8,100,,
20230903_小倉_結果_12,2-3-8,100,,
20230903_小倉_結果_12,6-7-8,100,,
20230903_小倉_結果_12,3-6-8,100,,
20230903_小倉_結果_12,2-6-8,100,,
20230903_小倉_結果_12,7-8-12,100,,
20230903_小倉_結果_12,3-7-8,100,,
20230903_小倉_結果_12,2-6-7,100,,
20230903_小倉_結果_12,2-3-6,100,,
20230903_小倉_結果_12,2-3-7,100,,
20230903_新潟_結果_7,3-8-13,100,,
20230903_新潟_結果_7,3-4-8,100,,
20230903_新潟_結果_7,3-8-10,100,,
20230903_新潟_結果_7,2-3-8,100,,
20230903_新潟_結果_7,2-8-13,100,,
20230903_新潟_結果_7,2-4-8,100,,
20230903_新潟_結果_7,2-8-10,100,,
20230903_新潟_結果_7,4-8-13,100,,
20230903_新潟_結果_7,4-8-10,100,3連複,3270.0
20230903_新潟_結果_7,8-10-13,100,,
20230903_新潟_結果_7,3-4-13,100,,
20230903_新潟_結果_7,3-4-10,100,,
20230903_新潟_結果_7,2-3-4,100,,
20230903_新潟_結果_7,2-4-13,100,,
20230903_新潟_結果_7,2-4-10,100,,
20230903_新潟_結果_7,4-10-13,100,,
20230903_新潟_結果_7,1-3-8,100,,
20230903_新潟_結果_7,1-3-13,100,,
20230903_新潟_結果_7,1-3-4,100,,
20230903_新潟_結果_7,1-3-10,100,,
20230903_新潟_結果_7,1-8-13,100,,
20230903_新潟_結果_7,1-4-8,100,,
20230903_新潟_結果_7,1-8-10,100,,
20230903_新潟_結果_7,1-2-8,100,,
20230903_新潟_結果_7,1-2-3,100,,
20230903_新潟_結果_7,1-2-13,100,,
20230903_新潟_結果_7,1-2-4,100,,
20230903_新潟_結果_7,1-2-10,100,,
20230903_新潟_結果_7,1-4-13,100,,
20230903_新潟_結果_7,1-4-10,100,,
20230903_新潟_結果_7,1-10-13,100,,
20230903_新潟_結果_7,2-3-13,100,,
20230903_新潟_結果_7,2-3-10,100,,
20230903_新潟_結果_7,2-10-13,100,,
20230903_新潟_結果_7,3-10-13,100,,
20230903_新潟_結果_8,4-13-15,100,,
20230903_新潟_結果_8,13-14-15,100,,
20230903_新潟_結果_8,5-13-15,100,,
20230903_新潟_結果_8,2-13-15,100,,
20230903_新潟_結果_8,2-4-13,100,,
20230903_新潟_結果_8,2-13-14,100,,
20230903_新潟_結果_8,2-5-13,100,,
20230903_新潟_結果_8,4-9-13,100,,
20230903_新潟_結果_8,9-13-14,100,,
20230903_新潟_結果_8,5-9-13,100,,
20230903_新潟_結果_8,2-9-13,100,,
20230903_新潟_結果_8,4-6-13,100,,
20230903_新潟_結果_8,6-13-14,100,,
20230903_新潟_結果_8,5-6-13,100,,
20230903_新潟_結果_8,2-6-13,100,,
20230903_新潟_結果_8,4-12-15,100,,
20230903_新潟_結果_8,12-13-15,100,,
20230903_新潟_結果_8,12-14-15,100,,
20230903_新潟_結果_8,5-12-15,100,,
20230903_新潟_結果_8,2-12-15,100,3連複,1980.0
20230903_新潟_結果_8,2-4-12,100,,
20230903_新潟_結果_8,2-12-13,100,,
20230903_新潟_結果_8,2-12-14,100,,
20230903_新潟_結果_8,2-5-12,100,,
20230903_新潟_結果_8,4-9-12,100,,
20230903_新潟_結果_8,9-12-13,100,,
20230903_新潟_結果_8,9-12-14,100,,
20230903_新潟_結果_8,5-9-12,100,,
20230903_新潟_結果_8,2-9-12,100,,
20230903_新潟_結果_8,4-6-12,100,,
20230903_新潟_結果_8,6-12-13,100,,
20230903_新潟_結果_8,6-12-14,100,,
20230903_新潟_結果_8,5-6-12,100,,
20230903_新潟_結果_8,2-6-12,100,,
20230903_新潟_結果_8,4-12-13,100,,
20230903_新潟_結果_8,12-13-14,100,,
20230903_新潟_結果_8,5-12-13,100,,
20230903_新潟_結果_8,2-4-15,100,,
20230903_新潟_結果_8,2-14-15,100,,
20230903_新潟_結果_8,2-5-15,100,,
20230903_新潟_結果_8,4-9-15,100,,
20230903_新潟_結果_8,9-13-15,100,,
20230903_新潟_結果_8,9-14-15,100,,
20230903_新潟_結果_8,5-9-15,100,,
20230903_新潟_結果_8,2-9-15,100,,
20230903_新潟_結果_8,4-6-15,100,,
20230903_新潟_結果_8,6-13-15,100,,
20230903_新潟_結果_8,6-14-15,100,,
20230903_新潟_結果_8,5-6-15,100,,
20230903_新潟_結果_8,2-6-15,100,,
20230903_新潟_結果_8,4-14-15,100,,
20230903_新潟_結果_8,4-5-15,100,,
20230903_新潟_結果_8,2-4-14,100,,
20230903_新潟_結果_8,2-4-5,100,,
20230903_新潟_結果_8,4-9-14,100,,
20230903_新潟_結果_8,4-5-9,100,,
20230903_新潟_結果_8,2-4-9,100,,
20230903_新潟_結果_8,4-6-14,100,,
20230903_新潟_結果_8,4-5-6,100,,
20230903_新潟_結果_8,2-4-6,100,,
20230903_新潟_結果_8,4-13-14,100,,
20230903_新潟_結果_8,4-5-13,100,,
20230903_新潟_結果_8,2-9-14,100,,
20230903_新潟_結果_8,2-5-9,100,,
20230903_新潟_結果_8,2-6-14,100,,
20230903_新潟_結果_8,2-5-6,100,,
20230903_新潟_結果_9,3-9-12,100,,
20230903_新潟_結果_9,9-11-12,100,,
20230903_新潟_結果_9,7-9-12,100,,
20230903_新潟_結果_9,4-9-12,100,,
20230903_新潟_結果_9,2-9-12,100,,
20230903_新潟_結果_9,2-3-12,100,,
20230903_新潟_結果_9,2-11-12,100,,
20230903_新潟_結果_9,2-7-12,100,,
20230903_新潟_結果_9,2-4-12,100,,
20230903_新潟_結果_9,3-4-12,100,,
20230903_新潟_結果_9,4-11-12,100,,
20230903_新潟_結果_9,4-7-12,100,,
20230903_新潟_結果_9,3-11-12,100,,
20230903_新潟_結果_9,7-11-12,100,,
20230903_新潟_結果_9,5-9-12,100,,
20230903_新潟_結果_9,3-5-12,100,,
20230903_新潟_結果_9,5-11-12,100,,
20230903_新潟_結果_9,5-7-12,100,,
20230903_新潟_結果_9,4-5-12,100,,
20230903_新潟_結果_9,3-4-9,100,,
20230903_新潟_結果_9,4-9-11,100,,
20230903_新潟_結果_9,4-7-9,100,,
20230903_新潟_結果_9,2-4-9,100,,
20230903_新潟_結果_9,2-3-4,100,,
20230903_新潟_結果_9,2-4-11,100,,
20230903_新潟_結果_9,2-4-7,100,,
20230903_新潟_結果_9,3-4-11,100,,
20230903_新潟_結果_9,4-7-11,100,,
20230903_新潟_結果_9,4-5-9,100,,
20230903_新潟_結果_9,3-4-5,100,,
20230903_新潟_結果_9,4-5-11,100,,
20230903_新潟_結果_9,4-5-7,100,,
20230903_新潟_結果_9,3-8-9,100,,
20230903_新潟_結果_9,8-9-11,100,,
20230903_新潟_結果_9,7-8-9,100,,
20230903_新潟_結果_9,4-8-9,100,,
20230903_新潟_結果_9,2-8-9,100,,
20230903_新潟_結果_9,2-3-8,100,,
20230903_新潟_結果_9,2-8-11,100,,
20230903_新潟_結果_9,2-7-8,100,,
20230903_新潟_結果_9,2-4-8,100,,
20230903_新潟_結果_9,3-4-8,100,,
20230903_新潟_結果_9,4-8-11,100,,
20230903_新潟_結果_9,4-7-8,100,,
20230903_新潟_結果_9,3-8-11,100,,
20230903_新潟_結果_9,7-8-11,100,,
20230903_新潟_結果_9,5-8-9,100,3連複,19740.0
20230903_新潟_結果_9,3-5-8,100,,
20230903_新潟_結果_9,5-8-11,100,,
20230903_新潟_結果_9,5-7-8,100,,
20230903_新潟_結果_9,4-5-8,100,,
20230903_新潟_結果_9,3-9-13,100,,
20230903_新潟_結果_9,9-11-13,100,,
20230903_新潟_結果_9,7-9-13,100,,
20230903_新潟_結果_9,4-9-13,100,,
20230903_新潟_結果_9,2-9-13,100,,
20230903_新潟_結果_9,2-3-13,100,,
20230903_新潟_結果_9,2-11-13,100,,
20230903_新潟_結果_9,2-7-13,100,,
20230903_新潟_結果_9,2-4-13,100,,
20230903_新潟_結果_9,3-4-13,100,,
20230903_新潟_結果_9,4-11-13,100,,
20230903_新潟_結果_9,4-7-13,100,,
20230903_新潟_結果_9,3-11-13,100,,
20230903_新潟_結果_9,7-11-13,100,,
20230903_新潟_結果_9,5-9-13,100,,
20230903_新潟_結果_9,3-5-13,100,,
20230903_新潟_結果_9,5-11-13,100,,
20230903_新潟_結果_9,5-7-13,100,,
20230903_新潟_結果_9,4-5-13,100,,
20230903_新潟_結果_9,2-3-9,100,,
20230903_新潟_結果_9,2-9-11,100,,
20230903_新潟_結果_9,2-7-9,100,,
20230903_新潟_結果_9,2-3-11,100,,
20230903_新潟_結果_9,2-7-11,100,,
20230903_新潟_結果_9,2-5-9,100,,
20230903_新潟_結果_9,2-3-5,100,,
20230903_新潟_結果_9,2-5-11,100,,
20230903_新潟_結果_9,2-5-7,100,,
20230903_新潟_結果_9,2-4-5,100,,
20230903_新潟_結果_10,2-5-6,100,,
20230903_新潟_結果_10,5-6-14,100,,
20230903_新潟_結果_10,5-6-9,100,,
20230903_新潟_結果_10,3-5-6,100,,
20230903_新潟_結果_10,2-3-5,100,,
20230903_新潟_結果_10,3-5-14,100,,
20230903_新潟_結果_10,3-5-9,100,,
20230903_新潟_結果_10,5-6-8,100,,
20230903_新潟_結果_10,2-5-8,100,,
20230903_新潟_結果_10,5-8-14,100,,
20230903_新潟_結果_10,5-8-9,100,,
20230903_新潟_結果_10,2-5-9,100,,
20230903_新潟_結果_10,5-9-14,100,,
20230903_新潟_結果_10,1-2-6,100,,
20230903_新潟_結果_10,1-5-6,100,,
20230903_新潟_結果_10,1-6-14,100,,
20230903_新潟_結果_10,1-6-9,100,,
20230903_新潟_結果_10,1-3-6,100,,
20230903_新潟_結果_10,1-2-3,100,,
20230903_新潟_結果_10,1-3-5,100,,
20230903_新潟_結果_10,1-3-14,100,,
20230903_新潟_結果_10,1-3-9,100,,
20230903_新潟_結果_10,1-2-5,100,,
20230903_新潟_結果_10,1-5-14,100,,
20230903_新潟_結果_10,1-5-9,100,,
20230903_新潟_結果_10,1-6-8,100,,
20230903_新潟_結果_10,1-2-8,100,,
20230903_新潟_結果_10,1-5-8,100,,
20230903_新潟_結果_10,1-8-14,100,,
20230903_新潟_結果_10,1-8-9,100,,
20230903_新潟_結果_10,1-2-9,100,,
20230903_新潟_結果_10,1-9-14,100,,
20230903_新潟_結果_10,2-6-10,100,,
20230903_新潟_結果_10,5-6-10,100,,
20230903_新潟_結果_10,6-10-14,100,,
20230903_新潟_結果_10,6-9-10,100,,
20230903_新潟_結果_10,3-6-10,100,,
20230903_新潟_結果_10,2-3-10,100,,
20230903_新潟_結果_10,3-5-10,100,,
20230903_新潟_結果_10,3-10-14,100,,
20230903_新潟_結果_10,3-9-10,100,,
20230903_新潟_結果_10,2-5-10,100,,
20230903_新潟_結果_10,5-10-14,100,,
20230903_新潟_結果_10,5-9-10,100,,
20230903_新潟_結果_10,6-8-10,100,,
20230903_新潟_結果_10,2-8-10,100,,
20230903_新潟_結果_10,5-8-10,100,,
20230903_新潟_結果_10,8-10-14,100,,
20230903_新潟_結果_10,8-9-10,100,,
20230903_新潟_結果_10,2-9-10,100,,
20230903_新潟_結果_10,9-10-14,100,,
20230903_新潟_結果_10,2-6-13,100,,
20230903_新潟_結果_10,5-6-13,100,,
20230903_新潟_結果_10,6-13-14,100,,
20230903_新潟_結果_10,6-9-13,100,,
20230903_新潟_結果_10,3-6-13,100,,
20230903_新潟_結果_10,2-3-13,100,,
20230903_新潟_結果_10,3-5-13,100,,
20230903_新潟_結果_10,3-13-14,100,,
20230903_新潟_結果_10,3-9-13,100,,
20230903_新潟_結果_10,2-5-13,100,,
20230903_新潟_結果_10,5-13-14,100,,
20230903_新潟_結果_10,5-9-13,100,,
20230903_新潟_結果_10,6-8-13,100,,
20230903_新潟_結果_10,2-8-13,100,,
20230903_新潟_結果_10,5-8-13,100,,
20230903_新潟_結果_10,8-13-14,100,,
20230903_新潟_結果_10,8-9-13,100,,
20230903_新潟_結果_10,2-9-13,100,,
20230903_新潟_結果_10,9-13-14,100,,
20230903_新潟_結果_10,2-6-12,100,,
20230903_新潟_結果_10,5-6-12,100,,
20230903_新潟_結果_10,6-12-14,100,,
20230903_新潟_結果_10,6-9-12,100,,
20230903_新潟_結果_10,3-6-12,100,,
20230903_新潟_結果_10,2-3-12,100,,
20230903_新潟_結果_10,3-5-12,100,,
20230903_新潟_結果_10,3-12-14,100,,
20230903_新潟_結果_10,3-9-12,100,,
20230903_新潟_結果_10,2-5-12,100,,
20230903_新潟_結果_10,5-12-14,100,,
20230903_新潟_結果_10,5-9-12,100,,
20230903_新潟_結果_10,6-8-12,100,,
20230903_新潟_結果_10,2-8-12,100,,
20230903_新潟_結果_10,5-8-12,100,,
20230903_新潟_結果_10,8-12-14,100,,
20230903_新潟_結果_10,8-9-12,100,,
20230903_新潟_結果_10,2-9-12,100,,
20230903_新潟_結果_10,9-12-14,100,,
20230903_新潟_結果_11,1-3-8,100,,
20230903_新潟_結果_11,1-2-8,100,,
20230903_新潟_結果_11,1-8-11,100,,
20230903_新潟_結果_11,1-3-13,100,,
20230903_新潟_結果_11,1-2-13,100,,
20230903_新潟_結果_11,1-8-13,100,,
20230903_新潟_結果_11,1-11-13,100,,
20230903_新潟_結果_11,1-3-6,100,,
20230903_新潟_結果_11,1-2-6,100,,
20230903_新潟_結果_11,1-6-8,100,,
20230903_新潟_結果_11,1-6-11,100,,
20230903_新潟_結果_11,1-3-4,100,,
20230903_新潟_結果_11,1-2-4,100,,
20230903_新潟_結果_11,1-4-8,100,,
20230903_新潟_結果_11,1-4-11,100,,
20230903_新潟_結果_11,1-7-8,100,,
20230903_新潟_結果_11,3-7-8,100,,
20230903_新潟_結果_11,2-7-8,100,,
20230903_新潟_結果_11,7-8-11,100,,
20230903_新潟_結果_11,1-7-13,100,,
20230903_新潟_結果_11,3-7-13,100,,
20230903_新潟_結果_11,2-7-13,100,,
20230903_新潟_結果_11,7-8-13,100,,
20230903_新潟_結果_11,7-11-13,100,,
20230903_新潟_結果_11,1-3-7,100,,
20230903_新潟_結果_11,1-2-7,100,,
20230903_新潟_結果_11,1-7-11,100,,
20230903_新潟_結果_11,1-6-7,100,,
20230903_新潟_結果_11,3-6-7,100,,
20230903_新潟_結果_11,2-6-7,100,,
20230903_新潟_結果_11,6-7-8,100,,
20230903_新潟_結果_11,6-7-11,100,,
20230903_新潟_結果_11,1-4-7,100,,
20230903_新潟_結果_11,3-4-7,100,,
20230903_新潟_結果_11,2-4-7,100,,
20230903_新潟_結果_11,4-7-8,100,,
20230903_新潟_結果_11,4-7-11,100,,
20230903_新潟_結果_11,1-8-12,100,,
20230903_新潟_結果_11,3-8-12,100,,
20230903_新潟_結果_11,2-8-12,100,,
20230903_新潟_結果_11,8-11-12,100,,
20230903_新潟_結果_11,1-12-13,100,,
20230903_新潟_結果_11,3-12-13,100,,
20230903_新潟_結果_11,2-12-13,100,,
20230903_新潟_結果_11,8-12-13,100,,
20230903_新潟_結果_11,11-12-13,100,,
20230903_新潟_結果_11,1-3-12,100,,
20230903_新潟_結果_11,1-2-12,100,,
20230903_新潟_結果_11,1-11-12,100,,
20230903_新潟_結果_11,1-6-12,100,,
20230903_新潟_結果_11,3-6-12,100,,
20230903_新潟_結果_11,2-6-12,100,,
20230903_新潟_結果_11,6-8-12,100,,
20230903_新潟_結果_11,6-11-12,100,,
20230903_新潟_結果_11,1-4-12,100,,
20230903_新潟_結果_11,3-4-12,100,,
20230903_新潟_結果_11,2-4-12,100,,
20230903_新潟_結果_11,4-8-12,100,,
20230903_新潟_結果_11,4-11-12,100,,
20230903_新潟_結果_11,1-8-10,100,,
20230903_新潟_結果_11,3-8-10,100,,
20230903_新潟_結果_11,2-8-10,100,,
20230903_新潟_結果_11,8-10-11,100,,
20230903_新潟_結果_11,1-10-13,100,,
20230903_新潟_結果_11,3-10-13,100,,
20230903_新潟_結果_11,2-10-13,100,,
20230903_新潟_結果_11,8-10-13,100,,
20230903_新潟_結果_11,10-11-13,100,,
20230903_新潟_結果_11,1-3-10,100,,
20230903_新潟_結果_11,1-2-10,100,,
20230903_新潟_結果_11,1-10-11,100,,
20230903_新潟_結果_11,1-6-10,100,,
20230903_新潟_結果_11,3-6-10,100,,
20230903_新潟_結果_11,2-6-10,100,,
20230903_新潟_結果_11,6-8-10,100,,
20230903_新潟_結果_11,6-10-11,100,,
20230903_新潟_結果_11,1-4-10,100,,
20230903_新潟_結果_11,3-4-10,100,,
20230903_新潟_結果_11,2-4-10,100,,
20230903_新潟_結果_11,4-8-10,100,,
20230903_新潟_結果_11,4-10-11,100,,
20230903_新潟_結果_11,1-8-9,100,,
20230903_新潟_結果_11,3-8-9,100,3連複,61230.0
20230903_新潟_結果_11,2-8-9,100,,
20230903_新潟_結果_11,8-9-11,100,,
20230903_新潟_結果_11,1-9-13,100,,
20230903_新潟_結果_11,3-9-13,100,,
20230903_新潟_結果_11,2-9-13,100,,
20230903_新潟_結果_11,8-9-13,100,,
20230903_新潟_結果_11,9-11-13,100,,
20230903_新潟_結果_11,1-3-9,100,,
20230903_新潟_結果_11,1-2-9,100,,
20230903_新潟_結果_11,1-9-11,100,,
20230903_新潟_結果_11,1-6-9,100,,
20230903_新潟_結果_11,3-6-9,100,,
20230903_新潟_結果_11,2-6-9,100,,
20230903_新潟_結果_11,6-8-9,100,,
20230903_新潟_結果_11,6-9-11,100,,
20230903_新潟_結果_11,1-4-9,100,,
20230903_新潟_結果_11,3-4-9,100,,
20230903_新潟_結果_11,2-4-9,100,,
20230903_新潟_結果_11,4-8-9,100,,
20230903_新潟_結果_11,4-9-11,100,,
20230903_新潟_結果_12,6-14-17,100,,
20230903_新潟_結果_12,1-6-14,100,,
20230903_新潟_結果_12,6-10-14,100,,
20230903_新潟_結果_12,6-9-17,100,,
20230903_新潟_結果_12,1-6-9,100,,
20230903_新潟_結果_12,6-9-14,100,,
20230903_新潟_結果_12,6-9-10,100,,
20230903_新潟_結果_12,6-12-17,100,,
20230903_新潟_結果_12,1-6-12,100,,
20230903_新潟_結果_12,6-12-14,100,,
20230903_新潟_結果_12,6-10-12,100,,
20230903_新潟_結果_12,4-6-17,100,,
20230903_新潟_結果_12,1-4-6,100,,
20230903_新潟_結果_12,4-6-14,100,,
20230903_新潟_結果_12,4-6-10,100,,
20230903_新潟_結果_12,10-14-17,100,,
20230903_新潟_結果_12,1-10-14,100,,
20230903_新潟_結果_12,6-10-17,100,,
20230903_新潟_結果_12,1-6-10,100,,
20230903_新潟_結果_12,9-10-17,100,,
20230903_新潟_結果_12,1-9-10,100,,
20230903_新潟_結果_12,9-10-14,100,,
20230903_新潟_結果_12,10-12-17,100,,
20230903_新潟_結果_12,1-10-12,100,,
20230903_新潟_結果_12,10-12-14,100,,
20230903_新潟_結果_12,4-10-17,100,,
20230903_新潟_結果_12,1-4-10,100,,
20230903_新潟_結果_12,4-10-14,100,,
20230903_新潟_結果_12,12-14-17,100,,
20230903_新潟_結果_12,1-12-14,100,,
20230903_新潟_結果_12,9-12-17,100,,
20230903_新潟_結果_12,6-9-12,100,,
20230903_新潟_結果_12,1-9-12,100,,
20230903_新潟_結果_12,9-12-14,100,,
20230903_新潟_結果_12,9-10-12,100,,
20230903_新潟_結果_12,4-12-17,100,,
20230903_新潟_結果_12,4-6-12,100,,
20230903_新潟_結果_12,1-4-12,100,,
20230903_新潟_結果_12,4-12-14,100,,
20230903_新潟_結果_12,4-10-12,100,,
20230903_新潟_結果_12,7-14-17,100,,
20230903_新潟_結果_12,6-7-14,100,,
20230903_新潟_結果_12,1-7-14,100,,
20230903_新潟_結果_12,7-10-14,100,,
20230903_新潟_結果_12,6-7-17,100,,
20230903_新潟_結果_12,1-6-7,100,,
20230903_新潟_結果_12,6-7-10,100,,
20230903_新潟_結果_12,7-9-17,100,,
20230903_新潟_結果_12,6-7-9,100,,
20230903_新潟_結果_12,1-7-9,100,,
20230903_新潟_結果_12,7-9-14,100,,
20230903_新潟_結果_12,7-9-10,100,,
20230903_新潟_結果_12,7-12-17,100,,
20230903_新潟_結果_12,6-7-12,100,,
20230903_新潟_結果_12,1-7-12,100,,
20230903_新潟_結果_12,7-12-14,100,,
20230903_新潟_結果_12,7-10-12,100,,
20230903_新潟_結果_12,4-7-17,100,,
20230903_新潟_結果_12,4-6-7,100,,
20230903_新潟_結果_12,1-4-7,100,,
20230903_新潟_結果_12,4-7-14,100,,
20230903_新潟_結果_12,4-7-10,100,,
20230903_新潟_結果_12,14-16-17,100,,
20230903_新潟_結果_12,6-14-16,100,,
20230903_新潟_結果_12,1-14-16,100,,
20230903_新潟_結果_12,10-14-16,100,,
20230903_新潟_結果_12,6-16-17,100,,
20230903_新潟_結果_12,1-6-16,100,,
20230903_新潟_結果_12,6-10-16,100,,
20230903_新潟_結果_12,9-16-17,100,,
20230903_新潟_結果_12,6-9-16,100,,
20230903_新潟_結果_12,1-9-16,100,,
20230903_新潟_結果_12,9-14-16,100,,
20230903_新潟_結果_12,9-10-16,100,,
20230903_新潟_結果_12,12-16-17,100,,
20230903_新潟_結果_12,6-12-16,100,,
20230903_新潟_結果_12,1-12-16,100,,
20230903_新潟_結果_12,12-14-16,100,,
20230903_新潟_結果_12,10-12-16,100,,
20230903_新潟_結果_12,4-16-17,100,,
20230903_新潟_結果_12,4-6-16,100,,
20230903_新潟_結果_12,1-4-16,100,,
20230903_新潟_結果_12,4-14-16,100,,
20230903_新潟_結果_12,4-10-16,100,,
20230903_札幌_結果_7,6-11-13,100,,
20230903_札幌_結果_7,4-11-13,100,,
20230903_札幌_結果_7,7-11-13,100,,
20230903_札幌_結果_7,6-9-11,100,,
20230903_札幌_結果_7,9-11-13,100,,
20230903_札幌_結果_7,4-9-11,100,,
20230903_札幌_結果_7,7-9-11,100,,
20230903_札幌_結果_7,6-11-14,100,,
20230903_札幌_結果_7,11-13-14,100,,
20230903_札幌_結果_7,4-11-14,100,,
20230903_札幌_結果_7,7-11-14,100,,
20230903_札幌_結果_7,4-6-11,100,,
20230903_札幌_結果_7,6-7-11,100,,
20230903_札幌_結果_7,3-6-11,100,,
20230903_札幌_結果_7,3-11-13,100,,
20230903_札幌_結果_7,3-4-11,100,,
20230903_札幌_結果_7,3-7-11,100,,
20230903_札幌_結果_7,1-11-13,100,,
20230903_札幌_結果_7,1-6-13,100,3連複,14840.0
20230903_札幌_結果_7,1-4-13,100,,
20230903_札幌_結果_7,1-7-13,100,,
20230903_札幌_結果_7,1-9-11,100,,
20230903_札幌_結果_7,1-6-9,100,,
20230903_札幌_結果_7,1-9-13,100,,
20230903_札幌_結果_7,1-4-9,100,,
20230903_札幌_結果_7,1-7-9,100,,
